# h,k,F.real,F.imag
1, 14, -7.313100e-15, 1.332268e-15
2, -14, 5.535354e+00, 7.160328e-15
2, -13, -2.554053e-15, -1.221245e-15
2, -12, -3.713782e+00, -5.604348e-15
2, -11, -9.792795e-15, -3.108624e-15
2, -10, 9.651054e+00, 8.303290e-15
2, -9, -2.891491e-15, -1.554312e-15
2, -8, -6.803675e+00, -1.527317e-14
2, -7, -1.603185e-14, -1.776357e-15
2, -6, 1.975850e+01, 8.440308e-15
2, -5, -2.471874e-15, -1.776357e-15
2, -4, -1.417960e+01, -4.441000e-15
2, -3, -5.063397e-15, -1.776357e-15
2, -2, 4.743504e+01, 0.000000e+00
2, -1, 2.572627e-15, -8.881784e-16
2, 0, -2.789478e+01, 8.990802e-15
2, 1, 2.572627e-15, 8.881784e-16
2, 2, 4.743504e+01, -2.009764e-14
2, 3, -2.954501e-14, 1.776357e-15
2, 4, -1.417960e+01, 1.332300e-14
2, 5, -1.838940e-14, 1.776357e-15
2, 6, 1.975850e+01, -1.688062e-14
2, 7, -2.143855e-14, 1.776357e-15
2, 8, -6.803675e+00, 1.039551e-14
2, 9, -1.051017e-14, 3.996803e-15
2, 10, 9.651054e+00, -1.245494e-14
2, 11, -1.536208e-14, 1.332268e-15
2, 12, -3.713782e+00, 7.846087e-15
2, 13, 3.791308e-15, 1.221245e-15
2, 14, 5.535354e+00, -1.702450e-14
3, -14, -6.248669e-15, -8.881784e-16
3, -13, 0.000000e+00, -2.825540e-15
3, -12, -3.725038e-15, 4.440892e-16
3, -11, 0.000000e+00, -7.106772e-15
3, -10, -7.529145e-15, 4.440892e-16
3, -9, 0.000000e+00, 0.000000e+00
3, -8, -6.795222e-15, 8.881784e-16
3, -7, 0.000000e+00, -5.916457e-31
3, -6, -8.544438e-15, 8.881784e-16
3, -5, 0.000000e+00, 0.000000e+00
3, -4, 3.586848e-15, 1.776357e-15
3, -3, 0.000000e+00, 0.000000e+00
3, -2, -5.063397e-15, 1.776357e-15
3, -1, 0.000000e+00, -3.944305e-31
3, 0, 6.031118e-15, 1.776357e-15
3, 1, 0.000000e+00, 0.000000e+00
3, 2, -2.954501e-14, 1.776357e-15
3, 3, 0.000000e+00, 7.888609e-31
3, 4, -2.242687e-14, 1.776357e-15
3, 5, 0.000000e+00, 7.888609e-31
3, 6, -2.063292e-14, 8.881784e-16
3, 7, 0.000000e+00, 1.014714e-14
3, 8, -1.536233e-14, 3.552714e-15
3, 9, 0.000000e+00, 7.282790e-15
3, 10, -1.376795e-14, -1.776357e-15
3, 11, 0.000000e+00, -3.671809e-15
3, 12, -8.421397e-15, 1.776357e-15
3, 13, 0.000000e+00, -1.303248e-15
3, 14, -8.079165e-15, -8.881784e-16
4, -14, -2.745129e+00, -1.124983e-14
4, -13, -7.576055e-15, 1.110223e-16
4, -12, 6.701172e+00, 5.776186e-15
4, -11, -1.246072e-15, -2.886580e-15
4, -10, -4.535262e+00, 1.808857e-15
4, -9, -1.111573e-14, -1.332268e-15
4, -8, 1.193783e+01, 5.126494e-15
4, -7, -1.626519e-16, -1.332268e-15
4, -6, -8.170982e+00, -2.511510e-15
4, -5, -1.085533e-14, -1.776357e-15
4, -4, 2.279671e+01, 0.000000e+00
4, -3, 3.586848e-15, -1.332268e-15
4, -2, -1.417960e+01, 4.441000e-15
4, -1, -1.216003e-14, -4.440892e-16
4, 0, 3.379483e+01, -1.435874e-14
4, 1, -2.284657e-14, 4.440892e-16
4, 2, -1.417960e+01, 1.332300e-14
4, 3, -2.242687e-14, 1.332268e-15
4, 4, 2.279671e+01, -1.944520e-14
4, 5, -2.370633e-14, 1.776357e-15
4, 6, -8.170982e+00, 3.447256e-14
4, 7, -1.417664e-14, 4.440892e-15
4, 8, 1.193783e+01, -1.537948e-14
4, 9, -1.797528e-14, -8.881784e-16
4, 10, -4.535262e+00, 3.681505e-15
4, 11, -6.402722e-15, 4.551914e-15
4, 12, 6.701172e+00, -1.155237e-14
4, 13, -1.157136e-14, -1.443290e-15
4, 14, -2.745129e+00, 1.099891e-14
5, -14, -2.250678e-15, 4.440892e-16
5, -13, 0.000000e+00, 5.046088e-15
5, -12, -5.802921e-15, 4.440892e-16
5, -11, 0.000000e+00, -1.550588e-15
5, -10, -3.649514e-15, 6.661338e-16
5, -9, 0.000000e+00, -6.383091e-15
5, -8, -6.206549e-15, 8.881784e-16
5, -7, 0.000000e+00, 0.000000e+00
5, -6, -1.519671e-15, 1.332268e-15
5, -5, 0.000000e+00, 0.000000e+00
5, -4, -1.085533e-14, 1.776357e-15
5, -3, 0.000000e+00, 1.972152e-31
5, -2, -2.471874e-15, 1.776357e-15
5, -1, 0.000000e+00, 3.944305e-31
5, 0, -2.332056e-14, 1.776357e-15
5, 1, 0.000000e+00, 0.000000e+00
5, 2, -1.838940e-14, 1.776357e-15
5, 3, 0.000000e+00, 7.888609e-31
5, 4, -2.370633e-14, 1.776357e-15
5, 5, 0.000000e+00, 1.125783e-14
5, 6, -1.619846e-14, 4.440892e-15
5, 7, 0.000000e+00, -3.944305e-31
5, 8, -1.722791e-14, -1.776357e-15
5, 9, 0.000000e+00, -6.383091e-15
5, 10, -9.218803e-15, 2.442491e-15
5, 11, 0.000000e+00, 1.550588e-15
5, 12, -1.487543e-15, -8.881784e-16
5, 13, 0.000000e+00, -5.046088e-15
5, 14, 8.053169e-15, 1.554312e-15
6, -14, 4.877781e+00, 4.207328e-15
6, -13, -3.798669e-16, 1.110223e-16
6, -12, -3.151461e+00, -6.939183e-15
6, -11, -8.078779e-15, -2.553513e-15
6, -10, 7.700206e+00, 3.316845e-15
6, -9, 7.089394e-16, -1.332268e-15
6, -8, -5.102287e+00, -1.547693e-15
